,index,Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,distance_group,Date_Month,airbnb_price_mean
13371,13415,Essendon,3,h,1580000.0,7.5,3040.0,2.0,1.0,665.0,195.0,1886.0,Moonee Valley,-37.75238,144.92248999999995,9264.0,"(0, 10]",2017-08-01,114.14285714285714
13372,13416,Ferntree Gully,2,h,594000.0,24.8,3156.0,1.0,1.0,550.0,,,Knox,-37.878370000000004,145.28104,10788.0,"(20, 30]",2017-08-01,125.27586206896552
13373,13417,Fitzroy North,2,h,1385000.0,3.6,3068.0,1.0,0.0,176.0,80.0,1890.0,Yarra,-37.78852,144.97871999999995,6244.0,"(0, 10]",2017-08-01,126.01298701298701
13374,13418,Fitzroy North,2,h,1400000.0,3.6,3068.0,1.0,1.0,164.0,93.0,1890.0,Yarra,-37.77796,144.98373999999995,6244.0,"(0, 10]",2017-08-01,126.01298701298701
13375,13419,Fitzroy North,4,h,1870000.0,3.6,3068.0,3.0,1.0,248.0,173.0,1890.0,Yarra,-37.7833,144.98521000000005,6244.0,"(0, 10]",2017-08-01,126.01298701298701
13376,13420,Fitzroy North,4,h,1620000.0,3.6,3068.0,1.0,1.0,241.0,200.0,,Yarra,-37.78346,144.98685,6244.0,"(0, 10]",2017-08-01,126.01298701298701
13377,13421,Footscray,3,h,755000.0,5.1,3011.0,1.0,2.0,334.0,110.0,1920.0,Maribyrnong,-37.7977,144.90398000000005,7570.0,"(0, 10]",2017-08-01,95.6010101010101
13378,13422,Footscray,3,h,750000.0,5.1,3011.0,1.0,2.0,232.0,,,Maribyrnong,-37.797,144.88173,7570.0,"(0, 10]",2017-08-01,95.6010101010101
13379,13423,Forest Hill,4,h,1078000.0,15.4,3131.0,1.0,1.0,611.0,119.0,1960.0,Whitehorse,-37.83945,145.16683999999995,4385.0,"(10, 20]",2017-08-01,112.5925925925926
13380,13424,Forest Hill,3,h,1197000.0,15.4,3131.0,2.0,2.0,651.0,,1960.0,Whitehorse,-37.83455,145.16173999999995,4385.0,"(10, 20]",2017-08-01,112.5925925925926
13381,13425,Forest Hill,4,h,1000000.0,15.4,3131.0,2.0,2.0,624.0,,,Whitehorse,-37.84389,145.17345,4385.0,"(10, 20]",2017-08-01,112.5925925925926
13382,13426,Forest Hill,6,h,1065000.0,15.4,3131.0,1.0,1.0,704.0,140.0,1950.0,Whitehorse,-37.83161,145.17555,4385.0,"(10, 20]",2017-08-01,112.5925925925926
13383,13427,Frankston,3,h,515000.0,38.0,3199.0,1.0,4.0,602.0,,,Frankston,-38.14374,145.16976,17055.0,"(30, 40]",2017-08-01,174.96116504854368
13384,13428,Frankston North,3,h,493000.0,36.9,3200.0,1.0,1.0,657.0,91.0,1975.0,Frankston,-38.12023,145.15188,2500.0,"(30, 40]",2017-08-01,40.0
13385,13429,Frankston South,3,h,1155000.0,38.0,3199.0,2.0,2.0,2405.0,242.0,1980.0,Frankston,-38.16457,145.12421,7566.0,"(30, 40]",2017-08-01,174.96116504854368
13386,13430,Frankston South,4,h,980000.0,38.0,3199.0,2.0,2.0,937.0,191.0,1960.0,Frankston,-38.15845,145.11141,7566.0,"(30, 40]",2017-08-01,174.96116504854368
13387,13431,Frankston South,3,h,750000.0,38.0,3199.0,1.0,2.0,698.0,,,Frankston,-38.16624,145.13297,7566.0,"(30, 40]",2017-08-01,174.96116504854368
13388,13432,Gladstone Park,3,h,742000.0,12.9,3043.0,2.0,2.0,375.0,,1975.0,Hume,-37.68415,144.8999,3285.0,"(10, 20]",2017-08-01,114.82758620689656
13389,13433,Glen Iris,5,h,1700000.0,7.3,3146.0,3.0,2.0,630.0,,,Boroondara,-37.85718,145.08658,10412.0,"(0, 10]",2017-08-01,135.83333333333334
13390,13434,Glen Iris,4,h,2690000.0,7.3,3146.0,2.0,2.0,647.0,0.0,1910.0,Boroondara,-37.86133,145.04166999999995,10412.0,"(0, 10]",2017-08-01,135.83333333333334
13391,13435,Glen Iris,3,h,1688000.0,7.3,3146.0,1.0,2.0,717.0,,,Boroondara,-37.85918,145.083,10412.0,"(0, 10]",2017-08-01,135.83333333333334
13392,13436,Glenroy,2,h,725000.0,11.2,3046.0,1.0,2.0,590.0,,,Moreland,-37.69927,144.9256,8870.0,"(10, 20]",2017-08-01,69.03333333333333
13393,13437,Gowanbrae,4,t,655000.0,12.9,3043.0,3.0,2.0,170.0,215.0,2017.0,Moreland,-37.70128,144.90187,1071.0,"(10, 20]",2017-08-01,114.82758620689656
13394,13438,Greensborough,4,h,950000.0,16.1,3088.0,2.0,3.0,795.0,,,Banyule,-37.69594,145.11733999999996,8524.0,"(10, 20]",2017-08-01,68.36363636363636
13395,13439,Greensborough,2,u,540000.0,16.1,3088.0,1.0,1.0,208.0,,1995.0,Banyule,-37.70791,145.09575,8524.0,"(10, 20]",2017-08-01,68.36363636363636
13396,13440,Greensborough,3,h,600000.0,16.1,3088.0,2.0,1.0,152.0,,,Banyule,-37.68587,145.11508999999995,8524.0,"(10, 20]",2017-08-01,68.36363636363636
13397,13441,Greensborough,3,h,842000.0,16.1,3088.0,2.0,2.0,873.0,,1985.0,Banyule,-37.69324,145.1023,8524.0,"(10, 20]",2017-08-01,68.36363636363636
13398,13442,Greensborough,2,u,670000.0,16.1,3088.0,1.0,1.0,704.0,,1957.0,Banyule,-37.70674,145.09841,8524.0,"(10, 20]",2017-08-01,68.36363636363636
13399,13443,Hampton,4,h,2086000.0,13.8,3188.0,2.0,2.0,581.0,,,Bayside,-37.94003,145.00778,5454.0,"(10, 20]",2017-08-01,245.11267605633802
13400,13444,Hampton East,3,h,1280000.0,13.8,3188.0,1.0,3.0,658.0,,,Bayside,-37.94259,145.03003999999999,2356.0,"(10, 20]",2017-08-01,245.11267605633802
13401,13445,Hampton East,3,h,1335000.0,13.8,3188.0,1.0,1.0,625.0,,,Bayside,-37.94027,145.03593,2356.0,"(10, 20]",2017-08-01,245.11267605633802
13402,13446,Hampton Park,4,h,625000.0,33.3,3976.0,1.0,2.0,640.0,136.0,1960.0,Casey,-38.02981,145.24826000000004,8256.0,"(30, 40]",2017-08-01,55.0
13403,13447,Hawthorn,2,h,1350000.0,5.3,3122.0,1.0,0.0,208.0,,,Boroondara,-37.81732,145.02508999999995,11308.0,"(0, 10]",2017-08-01,180.57065217391303
13404,13448,Heidelberg West,3,h,520000.0,8.8,3081.0,1.0,1.0,466.0,,,Banyule,-37.736290000000004,145.04017,2674.0,"(0, 10]",2017-08-01,83.65789473684211
13405,13449,Highett,2,u,680500.0,16.0,3190.0,1.0,1.0,158.0,,2000.0,Bayside,-37.95147,145.04904,4794.0,"(10, 20]",2017-08-01,154.56410256410257
13406,13450,Hoppers Crossing,4,h,602000.0,18.4,3029.0,2.0,2.0,603.0,150.0,1985.0,Wyndham,-37.849579999999996,144.67154,13830.0,"(10, 20]",2017-08-01,76.15044247787611
13407,13451,Hoppers Crossing,3,h,565000.0,18.4,3029.0,2.0,2.0,530.0,,,Wyndham,-37.871990000000004,144.7062,13830.0,"(10, 20]",2017-08-01,76.15044247787611
13408,13452,Hoppers Crossing,4,h,567000.0,18.4,3029.0,2.0,3.0,632.0,180.0,1985.0,Wyndham,-37.86495,144.69718999999995,13830.0,"(10, 20]",2017-08-01,76.15044247787611
13409,13453,Hoppers Crossing,2,u,315000.0,18.4,3029.0,1.0,1.0,150.0,,,Wyndham,-37.87715,144.69863,13830.0,"(10, 20]",2017-08-01,76.15044247787611
13410,13454,Huntingdale,4,h,1190000.0,12.3,3166.0,2.0,2.0,600.0,,,Monash,-37.9089,145.11236,768.0,"(10, 20]",2017-08-01,113.14285714285714
13411,13455,Ivanhoe,4,h,1200000.0,7.8,3079.0,2.0,2.0,585.0,,1950.0,Banyule,-37.757220000000004,145.04399999999995,5549.0,"(0, 10]",2017-08-01,125.47368421052632
13412,13456,Keilor,4,h,1125000.0,14.5,3036.0,2.0,4.0,556.0,250.0,1978.0,Brimbank,-37.720259999999996,144.83143,2339.0,"(10, 20]",2017-08-01,228.2
13413,13457,Keilor,5,h,739000.0,14.5,3036.0,2.0,2.0,295.0,,,Brimbank,-37.71945,144.82418,2339.0,"(10, 20]",2017-08-01,228.2
13414,13458,Keilor Downs,3,h,683000.0,15.5,3038.0,2.0,2.0,664.0,,,Brimbank,-37.724740000000004,144.79545,3656.0,"(10, 20]",2017-08-01,91.0
13415,13459,Keilor Downs,4,h,700000.0,15.5,3038.0,2.0,2.0,726.0,223.0,1980.0,Brimbank,-37.72649000000001,144.80992,3656.0,"(10, 20]",2017-08-01,91.0
13416,13460,Keilor East,1,h,860000.0,11.7,3033.0,1.0,2.0,472.0,,,Moonee Valley,-37.74061,144.87462,5629.0,"(10, 20]",2017-08-01,83.64285714285714
13417,13461,Keilor East,4,h,886000.0,11.7,3033.0,2.0,4.0,5750.0,,,Moonee Valley,-37.74800000000001,144.85098,5629.0,"(10, 20]",2017-08-01,83.64285714285714
13418,13462,Keilor East,3,h,960000.0,11.7,3033.0,2.0,2.0,404.0,175.0,2009.0,Moonee Valley,-37.73977,144.87734,5629.0,"(10, 20]",2017-08-01,83.64285714285714
13419,13463,Keilor East,4,h,1160000.0,11.7,3033.0,3.0,4.0,670.0,273.0,1970.0,Moonee Valley,-37.73492,144.87231,5629.0,"(10, 20]",2017-08-01,83.64285714285714
13420,13464,Keilor Park,3,h,821000.0,10.4,3042.0,1.0,2.0,581.0,,1975.0,Brimbank,-37.72282,144.85681,1119.0,"(10, 20]",2017-08-01,81.57142857142857
13421,13465,Kew,4,h,1800000.0,5.4,3101.0,2.0,2.0,191.0,,,Boroondara,-37.80001,145.03125,10331.0,"(0, 10]",2017-08-01,139.5981308411215
13422,13466,Kew,4,h,3300000.0,5.4,3101.0,3.0,2.0,741.0,281.0,1920.0,Boroondara,-37.81031,145.01955,10331.0,"(0, 10]",2017-08-01,139.5981308411215
13423,13467,Kew,3,h,1750000.0,5.4,3101.0,2.0,2.0,431.0,232.0,2006.0,Boroondara,-37.80121,145.04581000000005,10331.0,"(0, 10]",2017-08-01,139.5981308411215
13424,13468,Kew,5,h,3450000.0,5.4,3101.0,2.0,2.0,668.0,0.0,2006.0,Boroondara,-37.80795,145.01474,10331.0,"(0, 10]",2017-08-01,139.5981308411215
13425,13469,Kew,4,h,2045000.0,5.4,3101.0,3.0,2.0,523.0,,,Boroondara,-37.808279999999996,145.06027,10331.0,"(0, 10]",2017-08-01,139.5981308411215
13426,13470,Kew,3,h,2200000.0,5.4,3101.0,2.0,4.0,650.0,,,Boroondara,-37.80359,145.06002,10331.0,"(0, 10]",2017-08-01,139.5981308411215
13427,13471,Keysborough,3,h,930000.0,25.2,3173.0,2.0,2.0,443.0,201.0,2014.0,Greater Dandenong,-38.00009,145.16959,8459.0,"(20, 30]",2017-08-01,71.60975609756098
13428,13472,Kilsyth,3,h,803000.0,26.0,3137.0,1.0,2.0,862.0,0.0,1970.0,Maroondah,-37.79902,145.32092,4654.0,"(20, 30]",2017-08-01,109.77777777777777
13429,13473,Kings Park,3,h,560000.0,14.0,3021.0,1.0,1.0,565.0,147.0,1970.0,Brimbank,-37.73574,144.77898000000005,2878.0,"(10, 20]",2017-08-01,81.65
13430,13474,Kooyong,4,h,3080000.0,5.9,3144.0,2.0,3.0,620.0,339.0,1930.0,Stonnington,-37.84391,145.03376,394.0,"(0, 10]",2017-08-01,290.84444444444443
13431,13475,Lalor,3,h,671000.0,16.3,3075.0,1.0,2.0,418.0,,,Whittlesea,-37.66349,145.03391000000005,8279.0,"(10, 20]",2017-08-01,142.8
13432,13476,Lalor,3,h,690000.0,16.3,3075.0,1.0,2.0,535.0,,,Whittlesea,-37.67324,145.03513,8279.0,"(10, 20]",2017-08-01,142.8
13433,13477,Lalor,3,h,520000.0,16.3,3075.0,1.0,1.0,540.0,,,Whittlesea,-37.67139,145.00269,8279.0,"(10, 20]",2017-08-01,142.8
13434,13478,Lalor,3,h,625000.0,16.3,3075.0,1.0,2.0,542.0,133.0,1968.0,Whittlesea,-37.663740000000004,144.99871000000005,8279.0,"(10, 20]",2017-08-01,142.8
13435,13479,Langwarrin,4,h,965000.0,41.0,3910.0,2.0,6.0,869.0,264.0,2007.0,Frankston,-38.14508,145.18787,8743.0,"(40, 50]",2017-08-01,118.0
13436,13480,Maidstone,3,h,735000.0,6.4,3012.0,1.0,1.0,167.0,110.0,2010.0,Maribyrnong,-37.78817,144.87873000000005,3873.0,"(0, 10]",2017-08-01,112.63157894736842
13437,13481,Malvern,4,h,860000.0,5.9,3144.0,2.0,3.0,633.0,,,Stonnington,-37.856120000000004,145.03273000000004,4675.0,"(0, 10]",2017-08-01,290.84444444444443
13438,13482,Malvern East,2,u,651000.0,8.4,3145.0,1.0,1.0,129.0,97.0,1940.0,Stonnington,-37.87798,145.06731000000005,8801.0,"(0, 10]",2017-08-01,116.26724137931035
13439,13483,Maribyrnong,3,h,3400000.0,4.3,3032.0,1.0,5.0,2027.0,187.0,1964.0,Maribyrnong,-37.7657,144.89109,4918.0,"(0, 10]",2017-08-01,111.61363636363636
13440,13484,McKinnon,4,h,1830000.0,11.4,3204.0,2.0,1.0,567.0,,1929.0,Glen Eira,-37.90998,145.03082,2397.0,"(10, 20]",2017-08-01,114.6125
13441,13485,McKinnon,4,t,1655000.0,11.4,3204.0,2.0,2.0,361.0,,,Glen Eira,-37.91406,145.04865,2397.0,"(10, 20]",2017-08-01,114.6125
13442,13486,Meadow Heights,3,h,535000.0,17.4,3048.0,1.0,4.0,572.0,105.0,1980.0,Hume,-37.65905,144.92347,4704.0,"(10, 20]",2017-08-01,57.5
13443,13487,Melton,5,h,710000.0,31.7,3337.0,2.0,2.0,1670.0,280.0,2000.0,Melton,-37.678129999999996,144.59292,3600.0,"(30, 40]",2017-08-01,110.8076923076923
13444,13488,Melton South,3,h,395000.0,29.8,3338.0,1.0,1.0,649.0,105.0,1975.0,Melton,-37.69891,144.57645,4718.0,"(20, 30]",2017-08-01,95.48
13445,13489,Mentone,3,h,1002500.0,20.0,3194.0,1.0,2.0,560.0,,,Kingston,-37.97738,145.07168000000001,6162.0,"(10, 20]",2017-08-01,153.0
13446,13490,Middle Park,3,h,2090000.0,3.0,3206.0,1.0,0.0,199.0,113.0,1900.0,Port Phillip,-37.84804000000001,144.96066000000005,2019.0,"(0, 10]",2017-08-01,229.41803278688525
13447,13491,Mitcham,4,h,1185000.0,17.2,3132.0,3.0,2.0,649.0,,,Whitehorse,-37.81175,145.20501000000004,6871.0,"(10, 20]",2017-08-01,68.60526315789474
13448,13492,Mitcham,3,u,907800.0,17.2,3132.0,2.0,2.0,309.0,150.0,2005.0,Whitehorse,-37.82653,145.20261000000005,6871.0,"(10, 20]",2017-08-01,68.60526315789474
13449,13493,Mitcham,3,h,1010000.0,17.2,3132.0,2.0,2.0,672.0,136.0,1970.0,Whitehorse,-37.8236,145.20898,6871.0,"(10, 20]",2017-08-01,68.60526315789474
13450,13495,Moonee Ponds,2,u,435000.0,6.2,3039.0,1.0,1.0,1475.0,66.0,1970.0,Moonee Valley,-37.75799,144.92354,6232.0,"(0, 10]",2017-08-01,100.98076923076923
13451,13496,Moonee Ponds,4,h,1525000.0,6.2,3039.0,3.0,2.0,233.0,,,Moonee Valley,-37.768840000000004,144.91708,6232.0,"(0, 10]",2017-08-01,100.98076923076923
13452,13497,Moonee Ponds,4,h,1305000.0,6.2,3039.0,1.0,1.0,449.0,129.0,1910.0,Moonee Valley,-37.77081,144.92074,6232.0,"(0, 10]",2017-08-01,100.98076923076923
13453,13498,Moorabbin,3,h,1072000.0,14.3,3189.0,1.0,3.0,585.0,138.0,1950.0,Kingston,-37.93557,145.04918999999995,2555.0,"(10, 20]",2017-08-01,97.0
13454,13499,Moorabbin,3,h,1290000.0,14.3,3189.0,1.0,1.0,580.0,0.0,1970.0,Kingston,-37.94492,145.04938,2555.0,"(10, 20]",2017-08-01,97.0
13455,13500,Mooroolbark,3,h,760000.0,26.5,3138.0,1.0,2.0,864.0,,,Yarra Ranges,-37.76983,145.31687,8280.0,"(20, 30]",2017-08-01,110.5
13456,13501,Mordialloc,4,h,1500000.0,21.5,3195.0,3.0,2.0,557.0,178.0,1920.0,Kingston,-38.003409999999995,145.08773,3650.0,"(20, 30]",2017-08-01,143.04225352112675
13457,13502,Mount Waverley,3,h,1028800.0,14.2,3149.0,2.0,1.0,470.0,118.0,1960.0,Monash,-37.88751,145.13545,13366.0,"(10, 20]",2017-08-01,119.41558441558442
13458,13503,Mount Waverley,6,h,1840000.0,14.2,3149.0,2.0,2.0,554.0,368.0,1999.0,Monash,-37.87591,145.13958,13366.0,"(10, 20]",2017-08-01,119.41558441558442
13459,13504,Mount Waverley,3,t,1035000.0,14.2,3149.0,2.0,2.0,236.0,138.0,2006.0,Monash,-37.88678,145.12748,13366.0,"(10, 20]",2017-08-01,119.41558441558442
13460,13505,Mulgrave,3,h,940000.0,18.8,3170.0,2.0,3.0,709.0,140.0,1958.0,Monash,-37.92811,145.14971,7113.0,"(10, 20]",2017-08-01,59.45454545454545
13461,13506,Niddrie,3,h,845000.0,10.4,3042.0,1.0,1.0,345.0,111.0,1950.0,Moonee Valley,-37.73901,144.89154,2291.0,"(10, 20]",2017-08-01,81.57142857142857
13462,13507,Niddrie,3,h,1305000.0,10.4,3042.0,1.0,3.0,650.0,,,Moonee Valley,-37.74009,144.88736,2291.0,"(10, 20]",2017-08-01,81.57142857142857
13463,13508,North Melbourne,2,h,1080000.0,1.8,3051.0,1.0,2.0,100.0,67.0,1890.0,Melbourne,-37.79524,144.94642,6821.0,"(0, 10]",2017-08-01,112.23372781065089
13464,13509,Northcote,2,h,1118000.0,5.3,3070.0,2.0,1.0,173.0,81.0,1910.0,Darebin,-37.76623,144.99318,11364.0,"(0, 10]",2017-08-01,113.28169014084507
13465,13510,Nunawading,2,u,710000.0,15.4,3131.0,1.0,1.0,903.0,,1985.0,Whitehorse,-37.8064,145.18452,4973.0,"(10, 20]",2017-08-01,112.5925925925926
13466,13511,Oak Park,2,h,1006000.0,11.2,3046.0,1.0,1.0,716.0,,,Moreland,-37.71589,144.92176,2651.0,"(10, 20]",2017-08-01,69.03333333333333
13467,13512,Oakleigh,2,h,875000.0,12.3,3166.0,1.0,0.0,419.0,76.0,1920.0,Monash,-37.89721,145.09792,3224.0,"(10, 20]",2017-08-01,113.14285714285714
13468,13513,Oakleigh South,2,h,985000.0,15.5,3167.0,2.0,0.0,600.0,,,Monash,-37.91344,145.09347,3692.0,"(10, 20]",2017-08-01,107.21739130434783
13469,13514,Ormond,3,h,1510000.0,11.4,3204.0,2.0,3.0,540.0,,,Glen Eira,-37.902159999999995,145.05069,3578.0,"(10, 20]",2017-08-01,114.6125
13470,13515,Ormond,4,h,1870000.0,11.4,3204.0,2.0,2.0,663.0,,1995.0,Glen Eira,-37.90617,145.02875,3578.0,"(10, 20]",2017-08-01,114.6125
13471,13516,Ormond,4,h,1700000.0,11.4,3204.0,2.0,1.0,555.0,,1950.0,Glen Eira,-37.90367,145.05253000000005,3578.0,"(10, 20]",2017-08-01,114.6125
13472,13517,Parkdale,3,h,1060000.0,21.5,3195.0,1.0,2.0,602.0,,,Kingston,-37.98656,145.08237,5087.0,"(20, 30]",2017-08-01,143.04225352112675
13473,13518,Parkdale,4,h,2475000.0,21.5,3195.0,3.0,3.0,665.0,450.0,2016.0,Kingston,-37.99508,145.07544,5087.0,"(20, 30]",2017-08-01,143.04225352112675
13474,13519,Pascoe Vale,4,h,1260000.0,8.5,3044.0,2.0,4.0,578.0,171.0,1920.0,Moreland,-37.730579999999996,144.9353,7485.0,"(0, 10]",2017-08-01,98.95
13475,13520,Point Cook,4,h,527000.0,14.7,3030.0,2.0,2.0,400.0,136.0,2011.0,Wyndham,-37.90858,144.77771,15542.0,"(10, 20]",2017-08-01,115.74806201550388
13476,13521,Port Melbourne,4,t,2455000.0,3.5,3207.0,3.0,2.0,123.0,0.0,2010.0,Port Phillip,-37.83349000000001,144.9484,8648.0,"(0, 10]",2017-08-01,200.2101167315175
13477,13522,Port Melbourne,2,h,1515000.0,3.5,3207.0,2.0,2.0,197.0,,,Port Phillip,-37.837540000000004,144.93954,8648.0,"(0, 10]",2017-08-01,200.2101167315175
13478,13523,Prahran,4,h,2668000.0,4.6,3181.0,2.0,2.0,383.0,,,Stonnington,-37.84879,144.98882,7717.0,"(0, 10]",2017-08-01,148.1695652173913
13479,13524,Prahran,2,h,1365000.0,4.6,3181.0,1.0,2.0,206.0,100.0,1900.0,Stonnington,-37.85569,145.00522,7717.0,"(0, 10]",2017-08-01,148.1695652173913
13480,13525,Preston,3,h,910000.0,8.4,3072.0,1.0,2.0,276.0,96.0,1965.0,Darebin,-37.75277,145.00734,14577.0,"(0, 10]",2017-08-01,94.15602836879432
13481,13526,Reservoir,3,t,640000.0,12.0,3073.0,1.0,1.0,224.0,128.0,2008.0,Darebin,-37.71289,145.01967,21650.0,"(10, 20]",2017-08-01,273.9264705882353
13482,13527,Reservoir,4,h,1112000.0,12.0,3073.0,2.0,10.0,1002.0,170.0,1985.0,Darebin,-37.70671,145.03086000000005,21650.0,"(10, 20]",2017-08-01,273.9264705882353
13483,13528,Reservoir,4,h,852000.0,12.0,3073.0,3.0,2.0,527.0,240.0,1980.0,Darebin,-37.69968,145.03426000000005,21650.0,"(10, 20]",2017-08-01,273.9264705882353
13484,13529,Reservoir,3,h,800000.0,12.0,3073.0,1.0,2.0,585.0,90.0,1960.0,Darebin,-37.73173,145.02884,21650.0,"(10, 20]",2017-08-01,273.9264705882353
13485,13530,Reservoir,2,u,625500.0,12.0,3073.0,1.0,2.0,343.0,111.0,1960.0,Darebin,-37.71626,144.99866,21650.0,"(10, 20]",2017-08-01,273.9264705882353
13486,13531,Richmond,4,h,1800000.0,2.4,3121.0,1.0,4.0,418.0,,,Yarra,-37.823679999999996,145.00271,14949.0,"(0, 10]",2017-08-01,162.26273885350318
13487,13532,Ringwood,3,h,700000.0,19.9,3134.0,2.0,2.0,605.0,126.0,1977.0,Maroondah,-37.8101,145.21697,7785.0,"(10, 20]",2017-08-01,116.58928571428571
13488,13533,Ringwood East,2,h,937000.0,21.3,3135.0,2.0,2.0,736.0,116.0,1960.0,Maroondah,-37.80401,145.25225,4407.0,"(20, 30]",2017-08-01,104.11764705882354
13489,13534,Rosanna,3,h,1224000.0,8.9,3084.0,1.0,2.0,609.0,124.0,1960.0,Banyule,-37.74351,145.07965,3540.0,"(0, 10]",2017-08-01,127.20833333333333
13490,13535,Rosanna,4,h,1426000.0,8.9,3084.0,2.0,4.0,621.0,,1980.0,Banyule,-37.73543,145.07003999999995,3540.0,"(0, 10]",2017-08-01,127.20833333333333
13491,13536,Roxburgh Park,4,h,621000.0,20.6,3064.0,2.0,2.0,574.0,202.0,1997.0,Hume,-37.63499,144.93409,5833.0,"(20, 30]",2017-08-01,71.4047619047619
13492,13537,Roxburgh Park,4,h,465000.0,20.6,3064.0,2.0,1.0,417.0,,1999.0,Hume,-37.62273,144.92567,5833.0,"(20, 30]",2017-08-01,71.4047619047619
13493,13538,Sandringham,4,h,1490000.0,15.2,3191.0,2.0,2.0,503.0,168.0,1930.0,Bayside,-37.95685,145.01977,4497.0,"(10, 20]",2017-08-01,195.72
13494,13539,Scoresby,3,h,890000.0,22.2,3179.0,1.0,2.0,724.0,116.0,1980.0,Knox,-37.88953,145.22056,2206.0,"(20, 30]",2017-08-01,76.54545454545455
13495,13540,Seaford,3,h,512000.0,35.4,3198.0,1.0,1.0,576.0,105.0,1983.0,Frankston,-38.10505,145.15328,8077.0,"(30, 40]",2017-08-01,110.0
13496,13541,Seddon,4,h,1502000.0,5.1,3011.0,3.0,1.0,934.0,199.0,2014.0,Maribyrnong,-37.80898,144.88701,2417.0,"(0, 10]",2017-08-01,95.6010101010101
13497,13542,Spotswood,3,h,965000.0,6.2,3015.0,1.0,2.0,478.0,,,Hobsons Bay,-37.82815,144.87395,1223.0,"(0, 10]",2017-08-01,132.04615384615386
13498,13543,St Albans,4,h,537000.0,14.0,3021.0,2.0,2.0,447.0,134.0,1996.0,Brimbank,-37.75405,144.82013999999995,14042.0,"(10, 20]",2017-08-01,81.65
13499,13544,Strathmore,3,h,1848000.0,8.2,3041.0,1.0,3.0,824.0,189.0,1935.0,Moonee Valley,-37.737970000000004,144.92455,3284.0,"(0, 10]",2017-08-01,106.125
13500,13545,Sunbury,3,h,516000.0,31.7,3429.0,2.0,3.0,588.0,110.0,,Hume,-37.581759999999996,144.73176999999995,14092.0,"(30, 40]",2017-08-01,131.29166666666666
13501,13546,Sunbury,3,h,480000.0,31.7,3429.0,2.0,2.0,646.0,,,Hume,-37.56005,144.70892,14092.0,"(30, 40]",2017-08-01,131.29166666666666
13502,13547,Sunbury,4,h,763000.0,31.7,3429.0,2.0,2.0,1011.0,,,Hume,-37.5781,144.72383,14092.0,"(30, 40]",2017-08-01,131.29166666666666
13503,13548,Sunbury,3,h,605000.0,31.7,3429.0,2.0,2.0,755.0,229.0,1996.0,Hume,-37.565329999999996,144.71233,14092.0,"(30, 40]",2017-08-01,131.29166666666666
13504,13549,Sunshine,3,h,717500.0,10.5,3020.0,1.0,1.0,554.0,95.0,1985.0,Brimbank,-37.78514000000001,144.84561000000005,3755.0,"(10, 20]",2017-08-01,69.55555555555556
13505,13550,Sunshine North,3,h,595000.0,10.5,3020.0,1.0,2.0,589.0,,,Brimbank,-37.76599,144.84445,4217.0,"(10, 20]",2017-08-01,69.55555555555556
13506,13551,Sunshine West,4,h,682000.0,10.5,3020.0,1.0,2.0,534.0,,1970.0,Brimbank,-37.79161,144.80461,6763.0,"(10, 20]",2017-08-01,69.55555555555556
13507,13552,Sunshine West,3,h,640000.0,10.5,3020.0,1.0,1.0,616.0,,,Brimbank,-37.797979999999995,144.81529,6763.0,"(10, 20]",2017-08-01,69.55555555555556
13508,13553,Surrey Hills,4,h,2720000.0,10.2,3127.0,3.0,2.0,1005.0,,1920.0,Boroondara,-37.82421,145.10352,5457.0,"(10, 20]",2017-08-01,86.41176470588235
13509,13554,Surrey Hills,3,h,1715000.0,10.2,3127.0,1.0,2.0,438.0,151.0,1906.0,Boroondara,-37.83015,145.09035,5457.0,"(10, 20]",2017-08-01,86.41176470588235
13510,13555,Surrey Hills,4,h,3100000.0,10.2,3127.0,2.0,3.0,832.0,,,Boroondara,-37.83564000000001,145.10918999999996,5457.0,"(10, 20]",2017-08-01,86.41176470588235
13511,13556,Tarneit,3,h,350000.0,18.4,3029.0,1.0,1.0,466.0,103.0,2003.0,Wyndham,-37.86744,144.65608999999995,10160.0,"(10, 20]",2017-08-01,76.15044247787611
13512,13557,Templestowe,4,h,1753000.0,15.5,3106.0,2.0,2.0,689.0,,2012.0,Manningham,-37.766729999999995,145.16555,6202.0,"(10, 20]",2017-08-01,127.21739130434783
13513,13558,Templestowe Lower,4,h,1745000.0,12.4,3107.0,2.0,2.0,741.0,,,Manningham,-37.75843,145.10888,5420.0,"(10, 20]",2017-08-01,228.26315789473685
13514,13559,Templestowe Lower,3,h,1190000.0,12.4,3107.0,1.0,1.0,723.0,,,Manningham,-37.76684,145.11309,5420.0,"(10, 20]",2017-08-01,228.26315789473685
13515,13560,Templestowe Lower,5,h,1400000.0,12.4,3107.0,3.0,2.0,717.0,310.0,1963.0,Manningham,-37.7663,145.1132,5420.0,"(10, 20]",2017-08-01,228.26315789473685
13516,13561,Templestowe Lower,4,h,1288000.0,12.4,3107.0,2.0,2.0,948.0,,,Manningham,-37.76078,145.10696000000004,5420.0,"(10, 20]",2017-08-01,228.26315789473685
